,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
5,2014,5151,Verona,Atalanta,Verona,0,0,0.0,0.0,0,2014-08-31 17:00:00
38,2014,5118,Verona,Verona,Palermo,0,0,0.727137,0.880993,90,2014-09-15 19:45:00
57,2014,5127,Verona,Torino,Verona,2,1,2.831677,2.2678030000000002,180,2014-09-21 19:45:00
64,2014,5131,Verona,Verona,Genoa,3,1,4.0521069999999995,4.891243,270,2014-09-24 19:45:00
81,2014,5139,Verona,Roma,Verona,5,3,5.878086999999999,6.507943,360,2014-09-27 17:00:00
100,2014,5069,Verona,Verona,Cagliari,5,5,6.231457999999999,9.200793,450,2014-10-04 17:00:00
128,2014,5083,Verona,Verona,AC Milan,6,5,7.194425999999999,11.215543,540,2014-10-19 14:00:00
153,2014,5095,Verona,Napoli,Verona,7,8,8.721875999999998,13.394533000000001,630,2014-10-26 17:00:00
178,2014,5108,Verona,Verona,Lazio,9,14,9.518053999999998,18.007993,720,2014-10-30 19:45:00
197,2014,5038,Verona,Cesena,Verona,10,15,11.265963999999997,18.896435999999998,810,2014-11-03 18:00:00
217,2014,5048,Verona,Inter,Verona,11,16,11.919966999999996,19.797807,900,2014-11-09 19:45:00
234,2014,5057,Verona,Verona,Fiorentina,13,18,14.074626999999996,21.861617,990,2014-11-23 14:00:00
241,2014,5060,Verona,Sassuolo,Verona,14,20,15.219706999999996,24.709467,1080,2014-11-29 17:00:00
278,2014,5009,Verona,Verona,Sampdoria,15,22,15.883196999999996,26.183837,1170,2014-12-08 20:00:00
291,2014,5015,Verona,Udinese,Verona,16,25,17.456926999999997,29.160707000000002,1260,2014-12-14 14:00:00
308,2014,5024,Verona,Verona,Chievo,18,26,18.284449999999996,29.966700000000003,1350,2014-12-21 11:30:00
331,2014,4962,Verona,Empoli,Verona,18,27,19.249344999999995,30.705969000000003,1440,2015-01-06 14:00:00
352,2014,4973,Verona,Verona,Parma,18,27,20.192845999999996,32.103309,1530,2015-01-11 14:00:00
379,2014,4986,Verona,Juventus,Verona,21,28,22.663085999999996,32.569392,1620,2015-01-18 19:45:00
386,2014,4990,Verona,Verona,Atalanta,21,32,22.772580999999995,34.029752,1710,2015-01-25 14:00:00
415,2014,4924,Verona,Palermo,Verona,22,32,24.995810999999996,34.746805,1800,2015-02-01 14:00:00
420,2014,4927,Verona,Verona,Torino,23,34,25.467676999999995,36.104445,1890,2015-02-07 17:00:00
449,2014,4941,Verona,Genoa,Verona,24,37,26.151617999999996,37.708815,1980,2015-02-15 14:00:00
468,2014,4951,Verona,Verona,Roma,26,42,27.223757999999997,39.152765,2070,2015-02-22 14:00:00
481,2014,4881,Verona,Cagliari,Verona,27,43,27.900390999999996,39.866796,2160,2015-03-01 11:30:00
499,2014,4890,Verona,AC Milan,Verona,29,44,29.425310999999997,41.169006,2250,2015-03-07 19:45:00
526,2014,4904,Verona,Verona,Napoli,31,46,30.977600999999996,43.341546,2340,2015-03-15 17:00:00
545,2014,4913,Verona,Lazio,Verona,33,46,32.710570999999995,43.939374,2430,2015-03-22 19:45:00
568,2014,4835,Verona,Verona,Cesena,33,48,32.850683,45.663164,2520,2015-04-04 14:00:00
582,2014,4842,Verona,Verona,Inter,36,51,34.275183,46.725504,2610,2015-04-11 19:45:00
619,2014,4860,Verona,Fiorentina,Verona,36,54,35.744633,49.109374,2700,2015-04-20 19:45:00
634,2014,4868,Verona,Verona,Sassuolo,37,54,37.314263,50.767654,2790,2015-04-26 14:00:00
657,2014,4879,Verona,Sampdoria,Verona,40,56,39.073023,52.843264,2880,2015-04-29 19:45:00
668,2014,4783,Verona,Verona,Udinese,41,57,40.091553,54.360254,2970,2015-05-03 14:00:00
685,2014,4791,Verona,Chievo,Verona,41,58,40.907436999999994,57.107023999999996,3060,2015-05-10 11:30:00
710,2014,4804,Verona,Verona,Empoli,43,60,42.983087,59.106944,3150,2015-05-17 14:00:00
727,2014,4812,Verona,Parma,Verona,45,61,44.168197,60.318694,3240,2015-05-24 14:00:00
740,2014,4819,Verona,Verona,Juventus,47,63,45.585067,61.422304000000004,3330,2015-05-30 17:00:00
