,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
10,2014,5154,Cesena,Cesena,Parma,0,0,0.0,0.0,0,2014-08-31 19:45:00
27,2014,5112,Cesena,Lazio,Cesena,1,0,1.09417,0.438551,90,2014-09-14 14:00:00
40,2014,5119,Cesena,Cesena,Empoli,1,3,1.2488210000000002,1.9912610000000002,180,2014-09-20 17:00:00
69,2014,5133,Cesena,Juventus,Cesena,3,5,3.286481,4.568331000000001,270,2014-09-24 19:45:00
88,2014,5143,Cesena,Cesena,AC Milan,3,8,3.2992291000000002,6.800101000000001,360,2014-09-28 14:00:00
111,2014,5074,Cesena,Udinese,Cesena,4,9,4.4297191,7.676809,450,2014-10-05 14:00:00
127,2014,5082,Cesena,Palermo,Cesena,5,10,6.5147791,8.513762,540,2014-10-19 14:00:00
156,2014,5097,Cesena,Cesena,Inter,6,12,7.6455591,9.509364999999999,630,2014-10-26 17:00:00
169,2014,5103,Cesena,Roma,Cesena,6,13,8.2912831,11.576704999999999,720,2014-10-29 19:45:00
196,2014,5038,Cesena,Cesena,Verona,6,15,8.4583991,14.512925,810,2014-11-03 18:00:00
207,2014,5043,Cesena,Chievo,Cesena,7,16,9.359770099999999,15.166927999999999,900,2014-11-09 14:00:00
232,2014,5056,Cesena,Cesena,Sampdoria,8,18,10.194107099999998,16.434867999999998,990,2014-11-23 14:00:00
252,2014,5066,Cesena,Cesena,Genoa,9,19,11.208387099999998,17.846628,1080,2014-11-30 14:00:00
273,2014,5006,Cesena,Atalanta,Cesena,9,22,12.273027099999998,20.561148,1170,2014-12-07 14:00:00
292,2014,5016,Cesena,Cesena,Fiorentina,11,25,12.704717099999998,24.168078,1260,2014-12-14 17:00:00
305,2014,5022,Cesena,Sassuolo,Cesena,12,29,12.850194099999998,26.193468000000003,1350,2014-12-20 17:00:00
336,2014,4965,Cesena,Cesena,Napoli,13,30,13.803808099999998,27.951018,1440,2015-01-06 17:00:00
349,2014,4971,Cesena,Cagliari,Cesena,14,34,14.274028099999997,29.732208,1530,2015-01-11 14:00:00
372,2014,4983,Cesena,Cesena,Torino,15,36,16.083968099999996,31.610788,1620,2015-01-18 14:00:00
389,2014,4991,Cesena,Parma,Cesena,17,39,18.760988099999995,33.148198,1710,2015-01-25 14:00:00
408,2014,4921,Cesena,Cesena,Lazio,19,40,19.525582099999994,34.149498,1800,2015-02-01 14:00:00
427,2014,4930,Cesena,Empoli,Cesena,21,41,20.498736099999995,34.431765,1890,2015-02-08 14:00:00
458,2014,4946,Cesena,Cesena,Juventus,21,43,21.124630099999994,35.896375,1980,2015-02-15 19:45:00
463,2014,4948,Cesena,AC Milan,Cesena,23,45,22.186200099999994,38.140865,2070,2015-02-22 14:00:00
486,2014,4884,Cesena,Cesena,Udinese,23,47,22.681132099999992,39.395595,2160,2015-03-01 14:00:00
500,2014,4891,Cesena,Cesena,Palermo,24,47,23.945822099999994,39.774582,2250,2015-03-08 11:30:00
529,2014,4905,Cesena,Inter,Cesena,24,47,23.997249799999995,40.050581,2340,2015-03-15 19:45:00
548,2014,4915,Cesena,Cesena,Roma,25,48,24.303514799999995,41.291761,2430,2015-03-22 19:45:00
569,2014,4835,Cesena,Verona,Cesena,25,49,24.535495799999996,42.319621,2520,2015-04-04 14:00:00
584,2014,4843,Cesena,Cesena,Chievo,28,52,25.597835799999995,43.744121,2610,2015-04-12 11:30:00
601,2014,4851,Cesena,Sampdoria,Cesena,28,53,26.074191799999994,45.558431,2700,2015-04-18 17:00:00
631,2014,4866,Cesena,Genoa,Cesena,28,53,26.243383799999993,46.763270999999996,2790,2015-04-26 14:00:00
648,2014,4875,Cesena,Cesena,Atalanta,29,56,27.489533799999993,50.17034099999999,2880,2015-04-29 19:45:00
673,2014,4785,Cesena,Fiorentina,Cesena,31,58,30.123223799999995,51.583510999999994,2970,2015-05-03 14:00:00
690,2014,4794,Cesena,Cesena,Sassuolo,32,61,31.032753799999995,54.896770999999994,3060,2015-05-10 14:00:00
719,2014,4808,Cesena,Napoli,Cesena,34,64,33.5279738,56.13712099999999,3150,2015-05-18 20:00:00
728,2014,4813,Cesena,Cesena,Cagliari,36,67,34.0417448,58.058190999999994,3240,2015-05-24 14:00:00
757,2014,4827,Cesena,Torino,Cesena,36,68,34.373866799999995,59.072230999999995,3330,2015-05-31 19:45:00
