,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB
0,2017,7499,1303,Stephan Lichtsteiner,h,DR,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1944570690393448,1.0,-0.3055429309606552
1,2017,7499,1576,Giorgio Chiellini,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017,7499,1301,Daniele Rugani,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017,7499,1289,Alex Sandro,h,DL,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14053203165531158,1.0,0.14053203165531158
4,2017,7499,1300,Claudio Marchisio,h,DMC,63.0,0.0,0.0,1.0,0.0,0.0,0.029544904828071594,0.0,0.0,0.08863471448421478
5,2017,7499,1290,Miralem Pjanic,h,DMC,90.0,0.0,1.0,1.0,0.0,0.0,0.039164163172245026,0.3375642001628876,1.0,0.45505668967962265
6,2017,7499,1089,Juan Cuadrado,h,AMR,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656596899032593,0.0,0.2656596899032593
7,2017,7499,1294,Paulo Dybala,h,AMC,90.0,1.0,0.0,7.0,0.0,0.0,0.6738927364349365,0.0,3.0,2.0216782093048096
8,2017,7499,1295,Mario Mandzukic,h,AML,90.0,1.0,0.0,4.0,0.0,0.0,0.18883851170539856,0.0,3.0,0.5665155351161957
9,2017,7499,1293,Gonzalo Higuaín,h,FW,72.0,1.0,0.0,4.0,0.0,0.0,0.340572714805603,0.0,3.0,1.021718144416809
10,2017,7499,3296,Blaise Matuidi,h,Sub,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916529968380928,0.0,0.0916529968380928
11,2017,7499,1292,Sami Khedira,h,Sub,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2017,7499,393,Douglas Costa,h,Sub,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762898325920105,0.0,0.0762898325920105
13,2017,7499,1403,Simone Padoin,a,DR,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2017,7499,2603,Marco Andreolli,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2017,7499,1397,Fabio Pisacane,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2017,7499,1408,Marco Capuano,a,DL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2017,7499,1604,Artur Ionita,a,MC,90.0,0.0,0.0,1.0,0.0,0.0,0.054395027458667755,0.0,0.0,0.16318508237600327
18,2017,7499,1238,Luca Cigarini,a,MC,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017,7499,4912,Paolo Faragò,a,MC,90.0,0.0,0.0,2.0,0.0,0.0,0.5488486886024475,0.0,0.0,1.6465460658073425
20,2017,7499,1409,Nicolò Barella,a,AMC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655269861221313,0.0,0.06655269861221313
21,2017,7499,2340,Duje Cop,a,FW,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2017,7499,1605,Diego Farias,a,FW,90.0,0.0,0.0,2.0,0.0,0.0,0.8278515338897705,0.0,0.0,2.4835546016693115
23,2017,7499,1592,João Pedro,a,Sub,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2017,7500,1942,Martín Cáceres,h,DR,90.0,0.0,0.0,3.0,0.0,0.0,0.36882930994033813,0.0,0.0,1.1064879298210144
