,season,matchId,player,target
178,2014,5156,Francesco Pisano,0.0
179,2014,5156,Luca Ceppitelli,0.0
180,2014,5156,Luca Rossettini,0.0
181,2014,5156,Danilo Avelar,0.0
182,2014,5156,Lorenzo Crisetig,0.0
183,2014,5156,Daniele Conti,0.0
184,2014,5156,Albin Ekdal,0.0
185,2014,5156,Diego Farias,0.0
186,2014,5156,Marco Sau,3.0
187,2014,5156,Andrea Cossu,0.0
188,2014,5156,Samuele Longo,0.0
189,2014,5156,Antonio Balzano,1.0
190,2014,5157,Emiliano Moretti,0.0
191,2014,5157,Cesare Bovo,0.0
192,2014,5157,Kamil Glik,0.0
193,2014,5157,Nikola Maksimovic,0.0
194,2014,5157,Matteo Darmian,0.0
195,2014,5157,Alessandro Gazzi,0.0
196,2014,5157,Omar El Kaddouri,0.0
197,2014,5157,Antonio Nocerino,0.0
198,2014,5157,Fabio Quagliarella,0.0
199,2014,5157,Marcelo Larrondo,0.0
200,2014,5157,Juan Sánchez Miño,0.0
201,2014,5157,Cristian Molinaro,0.0
202,2014,5157,Nemanja Vidic,0.0
203,2014,5157,Juan Jesus,0.0
204,2014,5157,Andrea Ranocchia,0.0
205,2014,5157,Jonathan,0.0
206,2014,5157,Yann M&#039;Vila,0.0
207,2014,5157,Gary Medel,0.0
208,2014,5157,Dodô,0.0
209,2014,5157,Mateo Kovacic,0.0
210,2014,5157,Hernanes,0.0
211,2014,5157,Mauro Icardi,0.0
212,2014,5157,Pablo Daniel Osvaldo,0.0
213,2014,5158,Thomas Heurtaux,0.0
214,2014,5158,Maurizio Domizzi,0.0
215,2014,5158,Danilo,0.0
216,2014,5158,Silvan Widmer,0.0
217,2014,5158,Giovanni Pasquale,0.0
218,2014,5158,Emmanuel Badu,0.0
219,2014,5158,Allan,0.0
220,2014,5158,Guilherme,0.0
221,2014,5158,Luis Muriel,1.0
222,2014,5158,Antonio Di Natale,6.0
223,2014,5158,Cyril Théréau,0.0
224,2014,5158,Bruno Fernandes,0.0
225,2014,5158,Vincent Laurini,0.0
226,2014,5158,Daniele Rugani,0.0
227,2014,5158,Lorenzo Tonelli,0.0
228,2014,5158,Elseid Hysaj,0.0
229,2014,5158,Mirko Valdifiori,0.0
230,2014,5158,Daniele Croce,0.0
231,2014,5158,Matías Vecino,0.0
232,2014,5158,Simone Verdi,0.0
233,2014,5158,Levan Mchedlidze,0.0
234,2014,5158,Francesco Tavano,0.0
235,2014,5158,Mário Rui,0.0
236,2014,5158,Franco Signorelli,0.0
237,2014,5109,Vincent Laurini,0.0
238,2014,5109,Daniele Rugani,0.0
239,2014,5109,Lorenzo Tonelli,0.0
240,2014,5109,Elseid Hysaj,0.0
241,2014,5109,Mirko Valdifiori,0.0
242,2014,5109,Daniele Croce,0.0
243,2014,5109,Matías Vecino,0.0
244,2014,5109,Simone Verdi,0.0
245,2014,5109,Levan Mchedlidze,0.0
246,2014,5109,Francesco Tavano,0.0
247,2014,5109,Davide Moro,0.0
248,2014,5109,Manuel Pucciarelli,0.0
249,2014,5109,Maicon,0.0
250,2014,5109,Leandro Castán,0.0
251,2014,5109,Kostas Manolas,0.0
252,2014,5109,Ashley Cole,0.0
253,2014,5109,Radja Nainggolan,0.0
254,2014,5109,Miralem Pjanic,0.0
255,2014,5109,Daniele De Rossi,0.0
256,2014,5109,Alessandro Florenzi,0.0
257,2014,5109,Mattia Destro,0.0
258,2014,5109,Adem Ljajic,0.0
259,2014,5109,Davide Astori,0.0
260,2014,5109,Seydou Keita,0.0
261,2014,5110,Angelo Ogbonna,0.0
262,2014,5110,Martín Cáceres,0.0
263,2014,5110,Leonardo Bonucci,0.0
264,2014,5110,Stephan Lichtsteiner,1.0
265,2014,5110,Patrice Evra,0.0
266,2014,5110,Claudio Marchisio,3.0
267,2014,5110,Roberto Pereyra,0.0
268,2014,5110,Paul Pogba,0.0
269,2014,5110,Carlos Tévez,4.0
270,2014,5110,Fernando Llorente,0.0
271,2014,5110,Igor Bubnjic,0.0
272,2014,5110,Thomas Heurtaux,0.0
273,2014,5110,Danilo,0.0
274,2014,5110,Silvan Widmer,0.0
275,2014,5110,Giovanni Pasquale,0.0
276,2014,5110,Panagiotis Kone,0.0
277,2014,5110,Allan,0.0
278,2014,5110,Guilherme,0.0
279,2014,5110,Luis Muriel,0.0
280,2014,5110,Antonio Di Natale,0.0
281,2014,5110,Giampiero Pinzi,0.0
282,2014,5110,Bruno Fernandes,0.0
283,2014,5111,Lorenzo De Silvestri,0.0
284,2014,5111,Matías Silvestre,0.0
285,2014,5111,Daniele Gastaldello,0.0
286,2014,5111,Fabrizio Cacciatore,0.0
287,2014,5111,Pedro Obiang,0.0
288,2014,5111,Angelo Palombo,1.0
289,2014,5111,Roberto Soriano,0.0
290,2014,5111,Manolo Gabbiadini,3.0
291,2014,5111,Stefano Okaka,3.0
292,2014,5111,Éder,0.0
293,2014,5111,Emiliano Moretti,0.0
294,2014,5111,Kamil Glik,0.0
295,2014,5111,Cesare Bovo,0.0
296,2014,5111,Nikola Maksimovic,0.0
297,2014,5111,Cristian Molinaro,0.0
298,2014,5111,Omar El Kaddouri,0.0
299,2014,5111,Giuseppe Vives,0.0
300,2014,5111,Antonio Nocerino,0.0
301,2014,5111,Marcelo Larrondo,0.0
302,2014,5111,Fabio Quagliarella,0.0
303,2014,5111,Amauri,0.0
304,2014,5111,Matteo Darmian,0.0
305,2014,5112,Dusan Basta,0.0
306,2014,5112,Santiago Gentiletti,0.0
307,2014,5112,Stefan de Vrij,0.0
308,2014,5112,Edson Braafheid,1.0
309,2014,5112,Marco Parolo,3.0
310,2014,5112,Lucas Biglia,0.0
311,2014,5112,Senad Lulic,0.0
312,2014,5112,Antonio Candreva,4.0
313,2014,5112,Filip Djordjevic,0.0
314,2014,5112,Keita,0.0
315,2014,5112,Stefano Mauri,3.0
316,2014,5112,Miroslav Klose,1.0
317,2014,5112,Daniele Capelli,0.0
318,2014,5112,Stefano Lucchini,0.0
319,2014,5112,Massimo Volta,0.0
320,2014,5112,Francesco Renzetti,0.0
321,2014,5112,Emmanuel Cascione,0.0
322,2014,5112,Manuel Coppola,0.0
323,2014,5112,Giuseppe De Feudis,0.0
324,2014,5112,Franco Brienza,0.0
325,2014,5112,Alejandro Rodriguez,0.0
326,2014,5112,Guido Marilungo,0.0
327,2014,5112,Milan Djuric,0.0
328,2014,5112,Antonio Mazzotta,0.0
329,2014,5112,Luigi Giorgi,0.0
330,2014,5113,Christian Maggio,0.0
331,2014,5113,Kalidou Koulibaly,0.0
332,2014,5113,Raúl Albiol,0.0
333,2014,5113,Juan Zuñiga,0.0
334,2014,5113,Gökhan Inler,0.0
335,2014,5113,Jorginho,0.0
336,2014,5113,José Callejón,0.0
337,2014,5113,Marek Hamsik,0.0
338,2014,5113,Lorenzo Insigne,0.0
339,2014,5113,Gonzalo Higuaín,0.0
340,2014,5113,Jonathan de Guzmán,0.0
341,2014,5113,Dries Mertens,0.0
342,2014,5113,Nicolas Frey,0.0
343,2014,5113,Dario Dainelli,0.0
344,2014,5113,Bostjan Cesar,0.0
345,2014,5113,Cristiano Biraghi,0.0
346,2014,5113,Valter Birsa,0.0
347,2014,5113,Perparim Hetemaj,0.0
348,2014,5113,Ivan Radovanovic,0.0
349,2014,5113,Mariano Izco,1.0
350,2014,5113,Dejan Lazarevic,0.0
351,2014,5113,Maxi López,3.0
352,2014,5113,Rubén Botta,0.0
353,2014,5113,Isaac Cofie,0.0
354,2014,5114,Nenad Tomovic,0.0
355,2014,5114,Gonzalo Rodríguez,0.0
356,2014,5114,Stefan Savic,0.0
357,2014,5114,Marcos Alonso,0.0
358,2014,5114,Alberto Aquilani,0.0
359,2014,5114,Borja Valero,0.0
360,2014,5114,David Pizarro,0.0
361,2014,5114,Juan Cuadrado,0.0
362,2014,5114,Mario Gomez,0.0
363,2014,5114,Khouma Babacar,0.0
364,2014,5114,Federico Bernardeschi,0.0
365,2014,5114,Josip Ilicic,0.0
366,2014,5114,Nicolas Burdisso,0.0
367,2014,5114,Facundo Roncaglia,0.0
368,2014,5114,Sebastien De Maio,0.0
369,2014,5114,Edenilson,0.0
370,2014,5114,Andrea Bertolacci,0.0
371,2014,5114,Stefano Sturaro,0.0
372,2014,5114,Luca Antonelli,0.0
373,2014,5114,Diego Perotti,0.0
374,2014,5114,Mauricio Pinilla,0.0
375,2014,5114,Juraj Kucka,0.0
376,2014,5114,Tomás Rincón,0.0
377,2014,5114,Alessandro Matri,0.0
378,2014,5115,Antonio Balzano,0.0
379,2014,5115,Luca Rossettini,0.0
380,2014,5115,Luca Ceppitelli,0.0
381,2014,5115,Danilo Avelar,0.0
382,2014,5115,Lorenzo Crisetig,0.0
383,2014,5115,Albin Ekdal,0.0
384,2014,5115,Daniele Conti,0.0
385,2014,5115,Diego Farias,0.0
386,2014,5115,Marco Sau,0.0
387,2014,5115,Andrea Cossu,3.0
388,2014,5115,Víctor Ibarbo,0.0
389,2014,5115,Daniele Dessena,0.0
390,2014,5115,João Pedro,0.0
391,2014,5115,Davide Zappacosta,0.0
392,2014,5115,Yohan Benalouane,0.0
393,2014,5115,Giuseppe Biava,0.0
394,2014,5115,Boukary Dramé,1.0
395,2014,5115,Marcelo Estigarribia,3.0
396,2014,5115,Luca Cigarini,1.0
397,2014,5115,Carlos Carmona,0.0
398,2014,5115,Marco D&#039;Alessandro,0.0
399,2014,5115,Richmond Boakye,3.0
400,2014,5115,Germán Denis,0.0
401,2014,5115,Nicolò Cherubin,0.0
402,2014,5115,Cristian Raimondi,0.0
403,2014,5116,Juan Jesus,0.0
404,2014,5116,Marco Andreolli,0.0
405,2014,5116,Andrea Ranocchia,0.0
406,2014,5116,Yuto Nagatomo,0.0
407,2014,5116,Dodô,0.0
408,2014,5116,Hernanes,1.0
409,2014,5116,Gary Medel,0.0
410,2014,5116,Mateo Kovacic,4.0
411,2014,5116,Mauro Icardi,9.0
412,2014,5116,Pablo Daniel Osvaldo,8.0
413,2014,5116,Fredy Guarín,4.0
414,2014,5116,Ibrahima Mbaye,0.0
415,2014,5116,Sime Vrsaljko,0.0
416,2014,5116,Lorenzo Ariaudo,0.0
417,2014,5116,Emanuele Terranova,0.0
418,2014,5116,Federico Peluso,0.0
419,2014,5116,Davide Biondini,0.0
420,2014,5116,Francesco Magnanelli,0.0
421,2014,5116,Simone Missiroli,0.0
422,2014,5116,Domenico Berardi,0.0
423,2014,5116,Simone Zaza,0.0
424,2014,5116,Nicola Sansone,0.0
425,2014,5116,Leonardo Pavoletti,0.0
426,2014,5116,Saphir Taïder,0.0
427,2014,5116,Marcello Gazzola,0.0
428,2014,5117,Stefan Ristovski,0.0
429,2014,5117,Felipe,3.0
430,2014,5117,Alessandro Lucarelli,3.0
431,2014,5117,Paolo De Ceglie,0.0
432,2014,5117,Afriyie Acquah,0.0
433,2014,5117,Francesco Lodi,0.0
434,2014,5117,Cristóbal Jorquera,2.0
435,2014,5117,Abdelkader Ghezzal,0.0
436,2014,5117,Antonio Cassano,3.0
437,2014,5117,Ishak Belfodil,0.0
438,2014,5117,Raffaele Palladino,1.0
439,2014,5117,Massimo Coda,0.0
440,2014,5117,Ignazio Abate,1.0
441,2014,5117,Alex,0.0
442,2014,5117,Daniele Bonera,0.0
443,2014,5117,Mattia De Sciglio,0.0
444,2014,5117,Nigel de Jong,3.0
445,2014,5117,Sulley Muntari,0.0
446,2014,5117,Andrea Poli,0.0
447,2014,5117,Keisuke Honda,4.0
448,2014,5117,Jérémy Menez,6.0
449,2014,5117,Giacomo Bonaventura,3.0
450,2014,5117,Cristian Zapata,0.0
451,2014,5117,Adil Rami,0.0
452,2014,5118,Ivan Martic,0.0
453,2014,5118,Vangelis Moras,0.0
454,2014,5118,Rafael Márquez,0.0
455,2014,5118,Alessandro Agostini,0.0
456,2014,5118,Emil Hallfredsson,0.0
457,2014,5118,Mounir Obbadi,0.0
458,2014,5118,Panagiotis Tachtsidis,0.0
459,2014,5118,Juanito Gómez,0.0
460,2014,5118,Luca Toni,3.0
461,2014,5118,Lazaros Christodoulopoulos,0.0
462,2014,5118,Nicolás López,0.0
463,2014,5118,Claudio Terzi,0.0
464,2014,5118,Zouhair Feddal,0.0
465,2014,5118,Sinisa Andjelkovic,0.0
466,2014,5118,Eros Pisano,0.0
467,2014,5118,Fabio Daprelà,0.0
468,2014,5118,Francesco Bolzoni,0.0
469,2014,5118,Edgar Barreto,0.0
470,2014,5118,Luca Rigoni,0.0
471,2014,5118,Franco Vázquez,3.0
472,2014,5118,Paulo Dybala,0.0
473,2014,5118,Andrea Belotti,0.0
474,2014,5119,Massimo Volta,1.0
475,2014,5119,Daniele Capelli,0.0
476,2014,5119,Stefano Lucchini,0.0
477,2014,5119,Francesco Renzetti,0.0
478,2014,5119,Manuel Coppola,0.0
479,2014,5119,Emmanuel Cascione,0.0
480,2014,5119,Luigi Giorgi,0.0
481,2014,5119,Gregoire Defrel,3.0
482,2014,5119,Guido Marilungo,3.0
483,2014,5119,Franco Brienza,0.0
484,2014,5119,Zé Eduardo,0.0
485,2014,5119,Milan Djuric,0.0
486,2014,5119,Elseid Hysaj,0.0
487,2014,5119,Daniele Rugani,3.0
488,2014,5119,Federico Barba,0.0
489,2014,5119,Mário Rui,0.0
490,2014,5119,Mirko Valdifiori,0.0
491,2014,5119,Matías Vecino,0.0
492,2014,5119,Daniele Croce,0.0
493,2014,5119,Simone Verdi,0.0
494,2014,5119,Francesco Tavano,3.0
495,2014,5119,Manuel Pucciarelli,0.0
496,2014,5119,Davide Moro,0.0
497,2014,5120,Ignazio Abate,0.0
498,2014,5120,Cristian Zapata,0.0
499,2014,5120,Adil Rami,0.0
500,2014,5120,Mattia De Sciglio,0.0
501,2014,5120,Nigel de Jong,0.0
502,2014,5120,Sulley Muntari,0.0
503,2014,5120,Andrea Poli,0.0
504,2014,5120,Keisuke Honda,0.0
505,2014,5120,Jérémy Menez,0.0
506,2014,5120,Stephan El Shaarawy,0.0
507,2014,5120,Giacomo Bonaventura,0.0
508,2014,5120,Giorgio Chiellini,0.0
509,2014,5120,Martín Cáceres,0.0
510,2014,5120,Leonardo Bonucci,0.0
511,2014,5120,Stephan Lichtsteiner,0.0
512,2014,5120,Kwadwo Asamoah,0.0
513,2014,5120,Claudio Marchisio,0.0
514,2014,5120,Roberto Pereyra,0.0
515,2014,5120,Paul Pogba,1.0
516,2014,5120,Fernando Llorente,0.0
517,2014,5120,Carlos Tévez,3.0
518,2014,5120,Angelo Ogbonna,0.0
519,2014,5121,Nicolas Frey,0.0
520,2014,5121,Dario Dainelli,0.0
521,2014,5121,Bostjan Cesar,0.0
522,2014,5121,Cristiano Biraghi,0.0
523,2014,5121,Ivan Radovanovic,0.0
524,2014,5121,Mariano Izco,3.0
525,2014,5121,Perparim Hetemaj,0.0
526,2014,5121,Dejan Lazarevic,1.0
527,2014,5121,Valter Birsa,0.0
528,2014,5121,Maxi López,0.0
529,2014,5121,Rubén Botta,0.0
530,2014,5121,Isaac Cofie,1.0
531,2014,5121,Pedro Mendes,0.0
532,2014,5121,Andrea Costa,0.0
533,2014,5121,Alessandro Lucarelli,0.0
534,2014,5121,Massimo Gobbi,0.0
535,2014,5121,Cristóbal Jorquera,0.0
536,2014,5121,Afriyie Acquah,0.0
537,2014,5121,Francesco Lodi,0.0
538,2014,5121,Abdelkader Ghezzal,0.0
539,2014,5121,Antonio Cassano,6.0
540,2014,5121,Ishak Belfodil,0.0
541,2014,5121,Massimo Coda,5.0
542,2014,5121,Daniele Galloppa,1.0
543,2014,5122,Sebastien De Maio,0.0
544,2014,5122,Luca Antonini,0.0
545,2014,5122,Nicolas Burdisso,0.0
546,2014,5122,Edenilson,0.0
547,2014,5122,Stefano Sturaro,0.0
548,2014,5122,Tomás Rincón,0.0
549,2014,5122,Luca Antonelli,0.0
550,2014,5122,Diego Perotti,1.0
551,2014,5122,Alessandro Matri,0.0
552,2014,5122,Juraj Kucka,0.0
553,2014,5122,Andrea Bertolacci,0.0
554,2014,5122,Maxime Lestienne,0.0
555,2014,5122,Mauricio Pinilla,3.0
556,2014,5122,Dusan Basta,0.0
557,2014,5122,Santiago Gentiletti,0.0
558,2014,5122,Stefan de Vrij,0.0
559,2014,5122,Edson Braafheid,0.0
560,2014,5122,Lucas Biglia,0.0
561,2014,5122,Senad Lulic,0.0
562,2014,5122,Marco Parolo,0.0
563,2014,5122,Antonio Candreva,0.0
564,2014,5122,Filip Djordjevic,0.0
565,2014,5122,Felipe Anderson,0.0
566,2014,5122,Lorik Cana,0.0
567,2014,5122,Cristian Ledesma,0.0
568,2014,5122,Abdoulay Konko,0.0
569,2014,5123,Maicon,0.0
570,2014,5123,Mapou Yanga-Mbiwa,0.0
571,2014,5123,Kostas Manolas,0.0
572,2014,5123,Ashley Cole,0.0
573,2014,5123,Seydou Keita,0.0
574,2014,5123,Radja Nainggolan,0.0
575,2014,5123,Daniele De Rossi,0.0
576,2014,5123,Alessandro Florenzi,4.0
577,2014,5123,Mattia Destro,3.0
578,2014,5123,Gervinho,1.0
579,2014,5123,Adem Ljajic,0.0
580,2014,5123,Miralem Pjanic,0.0
581,2014,5123,Francesco Pisano,0.0
582,2014,5123,Luca Ceppitelli,0.0
583,2014,5123,Luca Rossettini,0.0
584,2014,5123,Danilo Avelar,0.0
585,2014,5123,João Pedro,0.0
586,2014,5123,Daniele Conti,0.0
587,2014,5123,Albin Ekdal,0.0
588,2014,5123,Diego Farias,0.0
589,2014,5123,Marco Sau,0.0
590,2014,5123,Víctor Ibarbo,0.0
591,2014,5123,Antonio Balzano,0.0
592,2014,5123,Daniele Dessena,0.0
593,2014,5123,Samuele Longo,0.0
594,2014,5124,Sime Vrsaljko,0.0
595,2014,5124,Luca Antei,0.0
596,2014,5124,Francesco Acerbi,0.0
597,2014,5124,Federico Peluso,0.0
598,2014,5124,Matteo Brighi,0.0
599,2014,5124,Saphir Taïder,0.0
600,2014,5124,Francesco Magnanelli,0.0
601,2014,5124,Nicola Sansone,0.0
602,2014,5124,Simone Zaza,0.0
603,2014,5124,Antonio Floro Flores,0.0
604,2014,5124,Lorenzo De Silvestri,0.0
605,2014,5124,Matías Silvestre,0.0
606,2014,5124,Daniele Gastaldello,0.0
607,2014,5124,Vasco Regini,0.0
608,2014,5124,Roberto Soriano,0.0
609,2014,5124,Angelo Palombo,0.0
610,2014,5124,Pedro Obiang,0.0
611,2014,5124,Manolo Gabbiadini,0.0
612,2014,5124,Stefano Okaka,0.0
613,2014,5124,Éder,0.0
614,2014,5124,Luca Rizzo,0.0
615,2014,5124,Gianluca Sansone,0.0
616,2014,5125,Silvan Widmer,0.0
617,2014,5125,Danilo,3.0
618,2014,5125,Thomas Heurtaux,0.0
619,2014,5125,Iván Piris,0.0
620,2014,5125,Allan,0.0
621,2014,5125,Guilherme,0.0
622,2014,5125,Emmanuel Badu,0.0
623,2014,5125,Panagiotis Kone,0.0
624,2014,5125,Bruno Fernandes,0.0
625,2014,5125,Antonio Di Natale,0.0
626,2014,5125,Cyril Théréau,0.0
627,2014,5125,Christian Maggio,0.0
628,2014,5125,Raúl Albiol,0.0
629,2014,5125,Kalidou Koulibaly,0.0
630,2014,5125,Miguel Britos,0.0
631,2014,5125,Walter Gargano,0.0
632,2014,5125,David López,0.0
633,2014,5125,Juan Zuñiga,0.0
634,2014,5125,Michu,0.0
635,2014,5125,Lorenzo Insigne,0.0
636,2014,5125,Gonzalo Higuaín,0.0
637,2014,5125,Jonathan de Guzmán,0.0
638,2014,5125,José Callejón,0.0
639,2014,5125,Dries Mertens,0.0
640,2014,5126,Davide Zappacosta,0.0
641,2014,5126,Yohan Benalouane,0.0
642,2014,5126,Giuseppe Biava,0.0
643,2014,5126,Boukary Dramé,0.0
644,2014,5126,Marcelo Estigarribia,0.0
645,2014,5126,Carlos Carmona,0.0
646,2014,5126,Luca Cigarini,0.0
647,2014,5126,Marco D&#039;Alessandro,0.0
648,2014,5126,Richmond Boakye,0.0
649,2014,5126,Germán Denis,0.0
650,2014,5126,Alejandro Gomez,0.0
651,2014,5126,Stefan Savic,0.0
652,2014,5126,Marcos Alonso,0.0
653,2014,5126,Gonzalo Rodríguez,0.0
654,2014,5126,Juan Cuadrado,0.0
