,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
2,2015,552,Lazio,Lazio,Bologna,0,0,0.0,0.0,0,2015-08-22 22:45:00
35,2015,568,Lazio,Chievo,Lazio,2,1,1.54404,0.375662,90,2015-08-30 22:45:00
54,2015,578,Lazio,Lazio,Udinese,2,5,2.376334,2.009202,180,2015-09-13 20:00:00
79,2015,590,Lazio,Napoli,Lazio,4,5,3.7128639999999997,2.620797,270,2015-09-20 22:45:00
82,2015,592,Lazio,Lazio,Genoa,4,10,4.684248999999999,5.352887,360,2015-09-23 22:45:00
107,2015,604,Lazio,Verona,Lazio,6,10,5.497102999999999,5.698812,450,2015-09-27 17:00:00
134,2015,618,Lazio,Lazio,Frosinone,8,11,7.778993,6.774722000000001,540,2015-10-04 20:00:00
153,2015,627,Lazio,Sassuolo,Lazio,10,11,11.407533,7.513720000000001,630,2015-10-18 17:00:00
174,2015,638,Lazio,Lazio,Torino,11,13,12.126727,9.299900000000001,720,2015-10-25 21:00:00
193,2015,647,Lazio,Atalanta,Lazio,14,13,13.436717000000002,9.615310000000001,810,2015-10-28 23:45:00
214,2015,658,Lazio,Lazio,AC Milan,15,15,13.625802000000002,10.023000000000001,900,2015-11-01 23:45:00
231,2015,666,Lazio,Roma,Lazio,16,18,13.996131000000002,12.001160000000002,990,2015-11-08 18:00:00
246,2015,674,Lazio,Lazio,Palermo,16,20,15.357691000000003,14.029340000000001,1080,2015-11-22 18:00:00
273,2015,687,Lazio,Empoli,Lazio,17,21,16.880951000000003,14.678123000000001,1170,2015-11-29 21:00:00
280,2015,691,Lazio,Lazio,Juventus,17,22,17.804286000000005,14.961616000000001,1260,2015-12-04 23:45:00
316,2015,709,Lazio,Lazio,Sampdoria,17,24,18.199130000000004,15.298332000000002,1350,2015-12-14 23:45:00
337,2015,719,Lazio,Inter,Lazio,18,25,19.020372000000005,15.718806000000002,1440,2015-12-20 23:45:00
350,2015,726,Lazio,Lazio,Carpi,20,26,20.418582000000004,16.239136000000002,1530,2016-01-06 18:00:00
361,2015,731,Lazio,Fiorentina,Lazio,20,26,20.864463000000004,16.433585,1620,2016-01-09 21:00:00
387,2015,744,Lazio,Bologna,Lazio,23,27,22.477183000000004,17.166607,1710,2016-01-17 18:00:00
414,2015,758,Lazio,Lazio,Chievo,25,29,23.749673000000005,18.616687,1800,2016-01-24 18:00:00
429,2015,765,Lazio,Udinese,Lazio,29,30,26.419973000000006,20.106316999999997,1890,2016-01-31 18:00:00
452,2015,777,Lazio,Lazio,Napoli,29,30,27.290321000000006,20.542156,1980,2016-02-03 23:45:00
463,2015,782,Lazio,Genoa,Lazio,29,32,27.844675000000006,22.098685999999997,2070,2016-02-06 23:45:00
480,2015,791,Lazio,Lazio,Verona,29,32,28.366520000000005,22.433778999999998,2160,2016-02-11 23:45:00
515,2015,808,Lazio,Frosinone,Lazio,34,34,32.546580000000006,22.797266999999998,2250,2016-02-21 21:00:00
536,2015,819,Lazio,Lazio,Sassuolo,34,34,33.304674000000006,23.428182999999997,2340,2016-02-29 22:00:00
547,2015,824,Lazio,Torino,Lazio,34,36,34.643564000000005,25.015752999999997,2430,2016-03-06 15:30:00
576,2015,839,Lazio,Lazio,Atalanta,35,37,35.963834000000006,27.506693,2520,2016-03-13 23:45:00
599,2015,850,Lazio,AC Milan,Lazio,37,37,37.405934,28.283157,2610,2016-03-20 23:45:00
608,2015,855,Lazio,Lazio,Roma,38,38,38.121214,29.791337,2700,2016-04-03 17:00:00
637,2015,869,Lazio,Palermo,Lazio,39,42,40.968854,31.320527,2790,2016-04-10 22:45:00
656,2015,879,Lazio,Lazio,Empoli,42,42,44.024504,31.738519999999998,2880,2016-04-17 20:00:00
677,2015,889,Lazio,Juventus,Lazio,44,42,46.583394,32.146131999999994,2970,2016-04-20 22:45:00
687,2015,894,Lazio,Sampdoria,Lazio,44,45,46.778566999999995,35.677161999999996,3060,2016-04-24 17:00:00
714,2015,908,Lazio,Lazio,Inter,45,47,50.233186999999994,37.401121999999994,3150,2016-05-01 22:45:00
735,2015,918,Lazio,Carpi,Lazio,47,47,51.951207,38.27363199999999,3240,2016-05-08 17:00:00
756,2015,929,Lazio,Lazio,Fiorentina,50,48,53.933856999999996,41.71511199999999,3330,2016-05-15 22:45:00
