,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
0,2015,551,Verona,Verona,Roma,0,0,0.0,0.0,0,2015-08-22 20:00:00
37,2015,569,Verona,Genoa,Verona,1,1,0.865017,1.16312,90,2015-08-30 22:45:00
46,2015,574,Verona,Verona,Torino,1,3,1.3858130000000002,3.1959999999999997,180,2015-09-13 14:30:00
73,2015,587,Verona,Atalanta,Verona,3,5,3.0028230000000002,4.122643999999999,270,2015-09-20 17:00:00
95,2015,598,Verona,Inter,Verona,4,6,3.756727,5.044416999999999,360,2015-09-23 22:45:00
106,2015,604,Verona,Verona,Lazio,4,7,3.997698,5.883191999999999,450,2015-09-27 17:00:00
123,2015,612,Verona,Chievo,Verona,5,9,5.073608,8.165082,540,2015-10-03 22:45:00
150,2015,626,Verona,Verona,Udinese,6,10,6.190068,9.836902,630,2015-10-18 17:00:00
167,2015,634,Verona,Sampdoria,Verona,7,11,7.295098,10.676227,720,2015-10-25 15:30:00
184,2015,643,Verona,Verona,Fiorentina,8,15,7.924277,13.524967,810,2015-10-28 23:45:00
211,2015,656,Verona,Carpi,Verona,8,17,8.0072459,15.499187000000001,900,2015-11-01 18:00:00
220,2015,661,Verona,Verona,Bologna,8,17,8.532398899999999,16.744467,990,2015-11-07 21:00:00
244,2015,673,Verona,Verona,Napoli,8,19,8.7713349,18.038107,1080,2015-11-22 15:30:00
267,2015,684,Verona,Frosinone,Verona,8,21,8.9411729,20.431597,1170,2015-11-29 18:00:00
294,2015,698,Verona,Verona,Empoli,10,24,9.7530279,22.899177,1260,2015-12-06 18:00:00
307,2015,704,Verona,AC Milan,Verona,10,25,11.160617899999998,23.544169,1350,2015-12-13 18:00:00
326,2015,714,Verona,Verona,Sassuolo,11,26,12.229937899999998,24.990379,1440,2015-12-20 18:00:00
349,2015,725,Verona,Juventus,Verona,12,27,13.390167899999998,26.486149,1530,2016-01-06 18:00:00
374,2015,738,Verona,Verona,Palermo,12,30,13.658840899999998,27.951749,1620,2016-01-10 18:00:00
391,2015,746,Verona,Roma,Verona,12,31,16.6321509,29.076878999999998,1710,2016-01-17 18:00:00
412,2015,757,Verona,Verona,Genoa,13,32,17.8337109,31.546329,1800,2016-01-24 18:00:00
431,2015,766,Verona,Torino,Verona,14,33,19.5767409,32.219109,1890,2016-01-31 18:00:00
458,2015,780,Verona,Verona,Atalanta,14,33,20.1236529,33.835929,1980,2016-02-03 23:45:00
464,2015,783,Verona,Verona,Inter,16,34,21.6659729,35.196899,2070,2016-02-07 15:30:00
481,2015,791,Verona,Lazio,Verona,19,37,22.9755829,37.597419,2160,2016-02-11 23:45:00
502,2015,802,Verona,Verona,Chievo,21,42,23.3390709,41.777479,2250,2016-02-20 21:00:00
531,2015,816,Verona,Udinese,Verona,24,43,25.781210899999998,43.063549,2340,2016-02-28 18:00:00
542,2015,822,Verona,Verona,Sampdoria,24,45,26.369790899999998,45.110929,2430,2016-03-05 21:00:00
573,2015,837,Verona,Fiorentina,Verona,24,48,27.5414009,47.885169,2520,2016-03-13 18:00:00
586,2015,844,Verona,Verona,Carpi,25,49,28.3222429,48.500161,2610,2016-03-20 18:00:00
619,2015,860,Verona,Bologna,Verona,26,51,29.0119129,49.749361,2700,2016-04-04 22:45:00
631,2015,866,Verona,Napoli,Verona,27,51,29.754345899999997,50.757731,2790,2016-04-10 17:00:00
654,2015,878,Verona,Verona,Frosinone,27,54,30.067818899999995,54.366961,2880,2016-04-17 17:00:00
673,2015,887,Verona,Empoli,Verona,28,56,32.088628899999996,55.476401,2970,2016-04-20 22:45:00
696,2015,899,Verona,Verona,AC Milan,28,57,34.0137289,57.683821,3060,2016-04-25 19:00:00
713,2015,907,Verona,Sassuolo,Verona,30,58,36.6784189,59.102061,3150,2016-05-01 17:00:00
738,2015,920,Verona,Verona,Juventus,30,59,37.1622139,59.617391,3240,2016-05-08 22:45:00
759,2015,930,Verona,Palermo,Verona,32,60,38.814403899999995,60.918011,3330,2016-05-15 22:45:00
