,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
18,2015,560,Frosinone,Frosinone,Torino,0,0,0.0,0.0,0,2015-08-23 22:45:00
39,2015,570,Frosinone,Atalanta,Frosinone,1,2,0.895109,1.99731,90,2015-08-30 22:45:00
42,2015,572,Frosinone,Frosinone,Roma,1,4,1.7316280000000002,5.15277,180,2015-09-12 20:00:00
75,2015,588,Frosinone,Bologna,Frosinone,1,6,2.098134,7.0593,270,2015-09-20 17:00:00
97,2015,599,Frosinone,Juventus,Frosinone,1,7,3.570594,8.26158,360,2015-09-23 22:45:00
116,2015,609,Frosinone,Frosinone,Empoli,2,8,4.083187,10.252,450,2015-09-28 21:00:00
135,2015,618,Frosinone,Lazio,Frosinone,4,8,5.649717,11.35942,540,2015-10-04 20:00:00
146,2015,624,Frosinone,Frosinone,Sampdoria,4,10,6.3887149999999995,14.987960000000001,630,2015-10-18 17:00:00
169,2015,635,Frosinone,Udinese,Frosinone,6,10,7.620155,16.388910000000003,720,2015-10-25 18:00:00
182,2015,642,Frosinone,Frosinone,Carpi,6,11,8.050303999999999,18.493420000000004,810,2015-10-28 23:45:00
205,2015,653,Frosinone,Fiorentina,Frosinone,8,12,9.054984,19.134029000000005,900,2015-11-01 15:30:00
234,2015,668,Frosinone,Frosinone,Genoa,9,16,9.3082,21.620939000000007,990,2015-11-08 18:00:00
259,2015,680,Frosinone,Inter,Frosinone,11,18,10.57766,23.407459000000006,1080,2015-11-22 23:45:00
266,2015,684,Frosinone,Frosinone,Verona,11,22,11.050839,26.562639000000008,1170,2015-11-29 18:00:00
292,2015,697,Frosinone,Frosinone,Chievo,14,24,13.518419,27.37449400000001,1260,2015-12-06 18:00:00
303,2015,702,Frosinone,Palermo,Frosinone,14,26,14.750039,28.66959400000001,1350,2015-12-12 21:00:00
334,2015,718,Frosinone,Frosinone,AC Milan,15,30,16.241569,31.41733400000001,1440,2015-12-20 21:00:00
347,2015,724,Frosinone,Sassuolo,Frosinone,17,34,17.274979,35.35742400000001,1530,2016-01-06 18:00:00
372,2015,737,Frosinone,Frosinone,Napoli,19,36,17.45646,37.67326400000001,1620,2016-01-10 18:00:00
381,2015,741,Frosinone,Torino,Frosinone,20,41,17.774292,40.60499400000001,1710,2016-01-16 21:00:00
400,2015,751,Frosinone,Frosinone,Atalanta,22,45,18.426187,43.21230400000001,1800,2016-01-23 21:00:00
425,2015,763,Frosinone,Roma,Frosinone,22,45,19.227024999999998,44.18803800000001,1890,2016-01-30 23:45:00
442,2015,772,Frosinone,Frosinone,Bologna,23,48,19.742209999999996,45.401958000000015,1980,2016-02-03 21:30:00
466,2015,784,Frosinone,Frosinone,Juventus,24,48,21.554319999999997,46.46966800000001,2070,2016-02-07 18:00:00
485,2015,793,Frosinone,Empoli,Frosinone,24,50,21.819988,48.04811800000001,2160,2016-02-13 18:00:00
514,2015,808,Frosinone,Frosinone,Lazio,26,51,22.846918,50.591288000000006,2250,2016-02-21 21:00:00
527,2015,814,Frosinone,Sampdoria,Frosinone,26,51,23.477833999999998,51.349382000000006,2340,2016-02-28 18:00:00
556,2015,829,Frosinone,Frosinone,Udinese,26,53,23.972603999999997,52.655652,2430,2016-03-06 18:00:00
571,2015,836,Frosinone,Carpi,Frosinone,28,53,25.067713999999995,52.797949,2520,2016-03-13 18:00:00
590,2015,846,Frosinone,Frosinone,Fiorentina,29,55,26.342353999999997,54.581619,2610,2016-03-20 18:00:00
613,2015,857,Frosinone,Genoa,Frosinone,29,55,27.402983999999996,56.682479,2700,2016-04-03 17:00:00
620,2015,861,Frosinone,Frosinone,Inter,29,59,27.771672999999996,58.764789,2790,2016-04-09 17:00:00
655,2015,878,Frosinone,Verona,Frosinone,29,60,28.516198999999997,60.177789,2880,2016-04-17 17:00:00
671,2015,886,Frosinone,Chievo,Frosinone,31,61,29.625638999999996,62.198598999999994,2970,2016-04-20 22:45:00
682,2015,892,Frosinone,Frosinone,Palermo,32,66,29.891290999999995,64.512379,3060,2016-04-24 14:30:00
711,2015,906,Frosinone,AC Milan,Frosinone,32,68,31.260960999999995,65.354174,3150,2016-05-01 17:00:00
730,2015,916,Frosinone,Frosinone,Sassuolo,35,71,31.908174999999993,68.941334,3240,2016-05-08 17:00:00
747,2015,924,Frosinone,Napoli,Frosinone,35,72,33.00595499999999,70.269654,3330,2016-05-14 22:45:00
