,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
14,2015,558,Empoli,Empoli,Chievo,0,0,0.0,0.0,0,2015-08-23 22:45:00
23,2015,562,Empoli,AC Milan,Empoli,1,3,1.24183,1.0769,90,2015-08-29 22:45:00
52,2015,577,Empoli,Empoli,Napoli,2,5,2.2606,2.12789,180,2015-09-13 17:00:00
61,2015,581,Empoli,Udinese,Empoli,4,7,3.5544900000000004,3.16122,270,2015-09-19 20:00:00
98,2015,600,Empoli,Empoli,Atalanta,6,8,4.23667,4.153183,360,2015-09-24 22:45:00
117,2015,609,Empoli,Frosinone,Empoli,6,9,4.955679,4.843882000000001,450,2015-09-28 21:00:00
124,2015,613,Empoli,Empoli,Sassuolo,6,11,6.063099,6.410412000000001,540,2015-10-04 14:30:00
141,2015,621,Empoli,Roma,Empoli,7,11,6.898562,6.708450000000001,630,2015-10-17 20:00:00
160,2015,631,Empoli,Empoli,Genoa,8,14,7.451555,8.30517,720,2015-10-24 17:00:00
199,2015,650,Empoli,Sampdoria,Empoli,10,14,9.053905,8.855391000000001,810,2015-10-29 23:45:00
219,2015,660,Empoli,Palermo,Empoli,11,15,9.752237000000001,9.433752,900,2015-11-03 00:00:00
232,2015,667,Empoli,Empoli,Juventus,12,15,10.600423000000001,10.557842,990,2015-11-08 18:00:00
253,2015,677,Empoli,Fiorentina,Empoli,13,18,11.079008000000002,12.710462000000001,1080,2015-11-22 18:00:00
272,2015,687,Empoli,Empoli,Lazio,15,20,11.719230000000001,14.330882,1170,2015-11-29 21:00:00
295,2015,698,Empoli,Verona,Empoli,16,20,12.002723000000001,15.254217,1260,2015-12-06 18:00:00
310,2015,706,Empoli,Empoli,Carpi,17,20,12.647715000000002,16.661807,1350,2015-12-13 18:00:00
319,2015,710,Empoli,Bologna,Empoli,20,20,14.409295000000002,18.057876999999998,1440,2015-12-19 23:45:00
354,2015,728,Empoli,Empoli,Inter,23,22,16.357095,19.316487,1530,2016-01-06 21:00:00
371,2015,736,Empoli,Torino,Empoli,23,23,16.863987,20.456037,1620,2016-01-10 18:00:00
393,2015,747,Empoli,Chievo,Empoli,24,23,18.096067,22.397647,1710,2016-01-17 18:00:00
402,2015,752,Empoli,Empoli,AC Milan,25,24,19.037738,23.531937,1800,2016-01-23 23:45:00
433,2015,767,Empoli,Napoli,Empoli,27,26,20.344328,24.712077,1890,2016-01-31 18:00:00
456,2015,779,Empoli,Empoli,Udinese,28,31,20.584152,27.398737,1980,2016-02-03 23:45:00
477,2015,789,Empoli,Atalanta,Empoli,29,32,22.684302,28.064479000000002,2070,2016-02-07 21:00:00
484,2015,793,Empoli,Empoli,Frosinone,29,32,23.273159,29.048133000000004,2160,2016-02-13 18:00:00
509,2015,805,Empoli,Sassuolo,Empoli,30,34,25.816329,30.075063000000004,2250,2016-02-21 18:00:00
520,2015,811,Empoli,Empoli,Roma,32,37,27.310189,31.057630000000003,2340,2016-02-27 21:00:00
553,2015,827,Empoli,Genoa,Empoli,33,40,27.643143000000002,32.142300000000006,2430,2016-03-06 18:00:00
562,2015,832,Empoli,Empoli,Sampdoria,33,41,28.674573000000002,33.201280000000004,2520,2016-03-12 21:00:00
580,2015,841,Empoli,Empoli,Palermo,34,42,30.512553000000004,33.956012,2610,2016-03-19 21:00:00
603,2015,852,Empoli,Juventus,Empoli,34,42,31.034991000000005,34.639314,2700,2016-04-02 22:45:00
628,2015,865,Empoli,Empoli,Fiorentina,34,43,31.662308000000007,36.830574,2790,2016-04-10 14:30:00
657,2015,879,Empoli,Lazio,Empoli,36,43,32.386703000000004,37.874334,2880,2016-04-17 20:00:00
672,2015,887,Empoli,Empoli,Verona,36,45,32.794315000000005,40.433223999999996,2970,2016-04-20 22:45:00
699,2015,900,Empoli,Carpi,Empoli,37,45,35.001735000000004,42.358323999999996,3060,2016-04-25 21:00:00
708,2015,905,Empoli,Empoli,Bologna,37,46,35.698107,44.059003999999995,3150,2016-05-01 17:00:00
721,2015,911,Empoli,Inter,Empoli,37,46,36.267973,44.655739999999994,3240,2016-05-07 20:00:00
748,2015,925,Empoli,Empoli,Torino,38,48,37.197972,46.40948999999999,3330,2016-05-15 20:00:00
