,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
1,2015,551,Roma,Verona,Roma,0,0,0.0,0.0,0,2015-08-22 20:00:00
24,2015,563,Roma,Roma,Juventus,1,1,1.16312,0.865017,90,2015-08-30 20:00:00
43,2015,572,Roma,Frosinone,Roma,3,2,2.133841,1.838962,180,2015-09-12 20:00:00
68,2015,585,Roma,Roma,Sassuolo,5,2,4.040371,2.2054679999999998,270,2015-09-20 17:00:00
87,2015,594,Roma,Sampdoria,Roma,7,4,5.710511,3.118616,360,2015-09-23 22:45:00
100,2015,601,Roma,Roma,Carpi,8,6,7.156211000000001,3.306413,450,2015-09-26 20:00:00
127,2015,614,Roma,Palermo,Roma,13,7,10.622821000000002,4.822863,540,2015-10-04 17:00:00
140,2015,621,Roma,Roma,Empoli,17,9,12.644851000000003,6.094183,630,2015-10-17 20:00:00
177,2015,639,Roma,Fiorentina,Roma,20,10,14.241571000000002,6.647176,720,2015-10-25 21:00:00
190,2015,646,Roma,Roma,Udinese,22,11,15.197478000000002,7.922105999999999,810,2015-10-28 23:45:00
203,2015,652,Roma,Inter,Roma,25,12,17.291108,8.460307,900,2015-10-31 23:45:00
230,2015,666,Roma,Roma,Lazio,25,13,19.182458,8.853062,990,2015-11-08 18:00:00
241,2015,671,Roma,Bologna,Roma,27,13,21.210638,10.214622,1080,2015-11-21 21:00:00
264,2015,683,Roma,Roma,Atalanta,29,15,23.644908,11.771362,1170,2015-11-29 18:00:00
283,2015,692,Roma,Torino,Roma,29,17,24.545893,13.114082,1260,2015-12-05 18:00:00
313,2015,707,Roma,Napoli,Roma,30,18,24.78385,14.758932,1350,2015-12-13 21:00:00
328,2015,715,Roma,Roma,Genoa,30,18,25.014688,16.184162,1440,2015-12-20 18:00:00
343,2015,722,Roma,Chievo,Roma,32,18,27.137008,17.072997,1530,2016-01-06 18:00:00
362,2015,732,Roma,Roma,AC Milan,35,21,29.664688,18.869697000000002,1620,2016-01-09 23:45:00
390,2015,746,Roma,Roma,Verona,36,22,30.696508,20.066357000000004,1710,2016-01-17 18:00:00
419,2015,760,Roma,Juventus,Roma,37,23,33.165958,21.267917000000004,1800,2016-01-24 23:45:00
424,2015,763,Roma,Roma,Frosinone,37,24,33.366042,21.961090000000006,1890,2016-01-30 23:45:00
441,2015,771,Roma,Sassuolo,Roma,40,25,34.579962,22.476275000000005,1980,2016-02-02 23:45:00
478,2015,790,Roma,Roma,Sampdoria,42,25,37.199322,23.867745000000006,2070,2016-02-07 23:45:00
483,2015,792,Roma,Carpi,Roma,44,26,38.662972,25.010805000000005,2160,2016-02-12 23:45:00
516,2015,809,Roma,Roma,Palermo,47,27,40.948292,25.884788000000004,2250,2016-02-21 23:45:00
521,2015,811,Roma,Empoli,Roma,52,27,43.385002,26.092769000000004,2340,2016-02-27 21:00:00
540,2015,821,Roma,Roma,Fiorentina,55,28,44.469672,26.425723000000005,2430,2016-03-04 23:45:00
569,2015,835,Roma,Udinese,Roma,59,29,46.99932200000001,27.502363000000006,2520,2016-03-13 18:00:00
582,2015,842,Roma,Roma,Inter,61,30,49.239062000000004,28.096477000000007,2610,2016-03-19 23:45:00
609,2015,855,Roma,Lazio,Roma,62,31,50.389092000000005,28.393068000000007,2700,2016-04-03 17:00:00
638,2015,870,Roma,Roma,Bologna,66,32,51.918282000000005,31.240708000000005,2790,2016-04-11 22:45:00
647,2015,874,Roma,Atalanta,Roma,67,33,53.13032200000001,31.929631000000004,2880,2016-04-17 14:30:00
664,2015,883,Roma,Roma,Torino,70,36,55.238482000000005,34.420211,2970,2016-04-20 22:45:00
694,2015,898,Roma,Roma,Napoli,73,38,57.435702000000006,36.004711,3060,2016-04-25 17:00:00
717,2015,909,Roma,Genoa,Roma,74,38,57.753519000000004,36.644187,3150,2016-05-02 21:00:00
724,2015,913,Roma,Roma,Chievo,77,40,60.078299,37.698217,3240,2016-05-08 14:30:00
745,2015,923,Roma,AC Milan,Roma,80,40,62.151129000000005,38.418651,3330,2016-05-14 22:45:00
